id,main_term,match_ontology,match_term,pubmed_data,pubmed_id,sent_id,journal,impactfactor
13847,LOR,ionradiation,"Radiation, Ionizing",2008,19015549,19015549_9,Genetics,5.963
13853,LOR,ionradiation,"Radiation, Ionizing",2011,21901106,21901106_9,"PLoS genetics",7.528
13849,LOR,ionradiation,"Radiation, Ionizing",2011,21923303,21923303_2,"International journal of radiation biology",1.687
13845,LOR,ionradiation,"Radiation, Ionizing",2013,23466568,23466568_3,"International journal of gynecological cancer : official journal of the International Gynecological ",1.958
13846,LOR,ionradiation,"Radiation, Ionizing",2013,23832114,23832114_6,"Cell death and differentiation",8.184
8212,LOX,ionradiation,"Radiation, Ionizing",2011,21669192,21669192_1,"Biochemical pharmacology",5.009
8210,LOX,ionradiation,"Radiation, Ionizing",2012,22536446,22536446_3,"PloS one",3.234
8213,LOX,ionradiation,"Radiation, Ionizing",2014,24882580,24882580_10,Oncogene,8.459
8211,LOX,ionradiation,"Radiation, Ionizing",2014,25052686,25052686_1,"BMC cancer",3.362
16599,LPA,ionradiation,"Alpha Particle",1992,1464753,1464753_11,"Journal of lipid research",4.421
16593,LPA,ionradiation,"Alpha Particle",2004,14967812,14967812_5,"Journal of lipid research",4.421
16595,LPA,ionradiation,"Alpha Particle",2005,15897603,15897603_3,"Journal of lipid research",4.421
16600,LPA,ionradiation,"Alpha Particle",2005,16123324,16123324_5,"Arteriosclerosis, thrombosis, and vascular biology",6
16594,LPA,ionradiation,"Alpha Particle",2006,17183024,17183024_5,"Journal of lipid research",4.421
16597,LPA,ionradiation,"Alpha Particle",1995,7583567,7583567_9,"Arteriosclerosis, thrombosis, and vascular biology",6
16601,LPA,ionradiation,"Alpha Particle",1995,7670956,7670956_4,"Arteriosclerosis, thrombosis, and vascular biology",6
16598,LPA,ionradiation,"Alpha Particle",1997,9327755,9327755_12,"Arteriosclerosis, thrombosis, and vascular biology",6
16596,LPA,ionradiation,"Alpha Particle",1997,9327755,9327755_14,"Arteriosclerosis, thrombosis, and vascular biology",6
16592,LPA,ionradiation,"Beta Particle",2001,11254757,11254757_6,"Journal of lipid research",4.421
16591,LPA,ionradiation,"Beta Particle",2009,19932961,19932961_1,"Bioorganic &amp; medicinal chemistry letters",2.42
16590,LPA,ionradiation,"Beta Particle",2013,23990662,23990662_9,"Journal of lipid research",4.421
16589,LPA,ionradiation,"Beta Particle",1997,9047326,9047326_1,Biochemistry,3.015
16602,LPA,ionradiation,"Gamma Ray",2015,25807318,25807318_2,"Radiation research",2.911
18675,LPCAT3,ionradiation,"Gamma Ray",2000,10641485,10641485_1,"Journal of radiation research",1.797
18666,LPCAT3,ionradiation,"Gamma Ray",2003,14621029,14621029_2,"Hiroshima journal of medical sciences",0
18672,LPCAT3,ionradiation,"Gamma Ray",2003,14621029,14621029_9,"Hiroshima journal of medical sciences",0
18670,LPCAT3,ionradiation,"Gamma Ray",1992,1551123,1551123_2,"Cancer research",9.329
18660,LPCAT3,ionradiation,"Gamma Ray",2006,16571917,16571917_2,"Journal of radiation research",1.797
18661,LPCAT3,ionradiation,"Gamma Ray",2006,17121657,17121657_4,"International journal of andrology",3.695
18664,LPCAT3,ionradiation,"Gamma Ray",1991,1823369,1823369_2,"Journal of radiation research",1.797
18671,LPCAT3,ionradiation,"Gamma Ray",2008,18957829,18957829_2,"Journal of radiation research",1.797
18669,LPCAT3,ionradiation,"Gamma Ray",2010,20199218,20199218_1,"Radiation research",2.911
18674,LPCAT3,ionradiation,"Gamma Ray",2010,20199218,20199218_2,"Radiation research",2.911
18662,LPCAT3,ionradiation,"Gamma Ray",2010,20199218,20199218_5,"Radiation research",2.911
18663,LPCAT3,ionradiation,"Gamma Ray",2011,21250930,21250930_1,"International journal of radiation biology",1.687
18667,LPCAT3,ionradiation,"Gamma Ray",2011,21250930,21250930_3,"International journal of radiation biology",1.687
18665,LPCAT3,ionradiation,"Gamma Ray",2011,21422737,21422737_5,"Journal of radiation research",1.797
18673,LPCAT3,ionradiation,"Gamma Ray",1995,7775256,7775256_2,"Japanese journal of cancer research : Gann",0
18668,LPCAT3,ionradiation,"Gamma Ray",1998,9489563,9489563_3,"International journal of radiation biology",1.687
18658,LPCAT3,ionradiation,"Radiation, Ionizing",2008,18242641,18242641_4,"Mutation research",3.68
18659,LPCAT3,ionradiation,"Radiation, Ionizing",2014,24482070,24482070_1,"International journal of cancer",5.085
8364,LPL,ionradiation,"Beta Particle",1988,3165001,3165001_9,"Biochemical medicine and metabolic biology",0
244,LPO,ionradiation,"Gamma Ray",2006,17117789,17117789_6,"Journal of agricultural and food chemistry",2.912
245,LPO,ionradiation,"Gamma Ray",2013,23363054,23363054_11,"International journal of radiation biology",1.687
243,LPO,ionradiation,"Gamma Ray",1994,7708905,7708905_3,"Radiation and environmental biophysics",1.528
10847,LPP,ionradiation,"Gamma Ray",2001,11278556,11278556_12,"The Journal of biological chemistry",4.573
10846,LPP,ionradiation,"Radiation, Ionizing",2001,11278556,11278556_3,"The Journal of biological chemistry",4.573
9980,LRAT,ionradiation,"Beta Particle",1997,9047326,9047326_1,Biochemistry,3.015
9981,LRAT,ionradiation,"Gamma Ray",1992,1453282,1453282_2,"Journal of parenteral science and technology : a publication of the Parenteral Drug Association",0
9977,LRAT,ionradiation,"Radiation, Ionizing",2002,12186743,12186743_2,"Journal of biochemistry, molecular biology, and biophysics : JBMBB : the official journal of the Fed",0
9979,LRAT,ionradiation,"Radiation, Ionizing",1986,3749455,3749455_2,"Radiation research",2.911
9978,LRAT,ionradiation,"Radiation, Ionizing",1993,8095277,8095277_1,"International journal of radiation biology",1.687
3159,LRIG1,ionradiation,"Gamma Ray",2009,19896956,19896956_3,"Mutation research",3.68
13178,LRIG3,ionradiation,"Gamma Ray",2004,15038771,15038771_4,"Radiation research",2.911
13177,LRIG3,ionradiation,"Radiation, Ionizing",2000,10982876,10982876_8,"Nucleic acids research",9.112
2552,LRP5,ionradiation,"Alpha Particle",2006,17049258,17049258_6,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
2551,LRP5,ionradiation,"Alpha Particle",2006,17049258,17049258_7,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
5616,LRP8,ionradiation,"Gamma Ray",1979,440232,440232_2,"Medical physics",2.635
5617,LRP8,ionradiation,"Gamma Ray",1979,440232,440232_6,"Medical physics",2.635
5618,LRP8,ionradiation,"Gamma Ray",1982,7087911,7087911_2,"Medical physics",2.635
15813,LSS,ionradiation,"Gamma Ray",1999,10448271,10448271_2,"European journal of cancer (Oxford, England : 1990)",5.417
15809,LSS,ionradiation,"Gamma Ray",1999,10448271,10448271_5,"European journal of cancer (Oxford, England : 1990)",5.417
15807,LSS,ionradiation,"Gamma Ray",2000,11000584,11000584_3,"European journal of cancer (Oxford, England : 1990)",5.417
15808,LSS,ionradiation,"Gamma Ray",2003,12516089,12516089_3,"International journal of cancer",5.085
15810,LSS,ionradiation,"Gamma Ray",2004,15343165,15343165_14,"The Journal of prosthetic dentistry",1.753
15811,LSS,ionradiation,"Gamma Ray",2004,15343165,15343165_15,"The Journal of prosthetic dentistry",1.753
15816,LSS,ionradiation,"Gamma Ray",2008,18823381,18823381_3,"Cancer science",3.523
15806,LSS,ionradiation,"Gamma Ray",2008,18823381,18823381_4,"Cancer science",3.523
15815,LSS,ionradiation,"Gamma Ray",2008,18823381,18823381_6,"Cancer science",3.523
15812,LSS,ionradiation,"Gamma Ray",2012,23161400,23161400_13,"Radiation and environmental biophysics",1.528
15817,LSS,ionradiation,"Gamma Ray",2012,23161400,23161400_2,"Radiation and environmental biophysics",1.528
15805,LSS,ionradiation,"Gamma Ray",2012,23161400,23161400_4,"Radiation and environmental biophysics",1.528
15814,LSS,ionradiation,"Gamma Ray",1999,9930367,9930367_3,"Oral oncology",3.607
15804,LSS,ionradiation,"Radiation, Ionizing",1991,1762120,1762120_3,"Journal of radiation research",1.797
15803,LSS,ionradiation,"Radiation, Ionizing",2010,20518663,20518663_5,"Radiation research",2.911
15802,LSS,ionradiation,"Radiation, Ionizing",2010,20935290,20935290_14,"Occupational and environmental medicine",3.267
18676,LTC4S,ionradiation,"Gamma Ray",1988,3286551,3286551_4,"International journal of radiation biology and related studies in physics, chemistry, and medicine",0
13219,LUC7L,ionradiation,"Alpha Particle",2003,12571218,12571218_2,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",6.16
13220,LUC7L,ionradiation,"Alpha Particle",2014,25370676,25370676_7,"Medical physics",2.635
13210,LUC7L,ionradiation,"Beta Particle",2000,10647623,10647623_7,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",6.16
13208,LUC7L,ionradiation,"Beta Particle",2000,10768569,10768569_10,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",6.16
13215,LUC7L,ionradiation,"Beta Particle",2000,10809212,10809212_17,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",6.16
13207,LUC7L,ionradiation,"Beta Particle",2009,19212610,19212610_12,"Nuklearmedizin. Nuclear medicine",1.494
13216,LUC7L,ionradiation,"Beta Particle",2009,19212610,19212610_14,"Nuklearmedizin. Nuclear medicine",1.494
13217,LUC7L,ionradiation,"Beta Particle",2009,19212610,19212610_3,"Nuklearmedizin. Nuclear medicine",1.494
13212,LUC7L,ionradiation,"Beta Particle",2009,19994497,19994497_6,"Medical physics",2.635
13211,LUC7L,ionradiation,"Beta Particle",2012,22767009,22767009_17,"Annals of nuclear medicine",1.677
13214,LUC7L,ionradiation,"Beta Particle",2015,25775234,25775234_7,"Cancer biotherapy &amp; radiopharmaceuticals",1.778
13213,LUC7L,ionradiation,"Beta Particle",1995,7675358,7675358_5,"Nuclear medicine communications",1.669
13209,LUC7L,ionradiation,"Beta Particle",1997,9120356,9120356_10,"International journal of radiation biology",1.687
13218,LUC7L,ionradiation,"Beta Particle",1998,9610032,9610032_3,"Journal of radiation research",1.797
13228,LUC7L,ionradiation,"Gamma Ray",2009,19212610,19212610_3,"Nuklearmedizin. Nuclear medicine",1.494
13226,LUC7L,ionradiation,"Gamma Ray",2012,22767009,22767009_18,"Annals of nuclear medicine",1.677
13225,LUC7L,ionradiation,"Gamma Ray",2015,25775234,25775234_7,"Cancer biotherapy &amp; radiopharmaceuticals",1.778
13221,LUC7L,ionradiation,"Gamma Ray",1978,681747,681747_6,"Journal of immunology (Baltimore, Md. : 1950)",4.922
13224,LUC7L,ionradiation,"Gamma Ray",1998,9610032,9610032_1,"Journal of radiation research",1.797
13223,LUC7L,ionradiation,"Gamma Ray",1998,9610032,9610032_12,"Journal of radiation research",1.797
13227,LUC7L,ionradiation,"Gamma Ray",1998,9610032,9610032_3,"Journal of radiation research",1.797
13222,LUC7L,ionradiation,"Gamma Ray",1998,9610032,9610032_5,"Journal of radiation research",1.797
4349,LUM,ionradiation,"Beta Particle",2000,10779464,10779464_13,Circulation,14.43
4348,LUM,ionradiation,"Beta Particle",2000,10779464,10779464_9,Circulation,14.43
4347,LUM,ionradiation,"Beta Particle",2000,11079655,11079655_3,"Journal of the American College of Cardiology",16.503
4350,LUM,ionradiation,"Beta Particle",2005,16145235,16145235_11,"The Journal of invasive cardiology",0.949
4351,LUM,ionradiation,"Gamma Ray",1999,10357780,10357780_12,Carcinogenesis,5.334
4352,LUM,ionradiation,"Gamma Ray",2001,11272353,11272353_13,"Cardiovascular radiation medicine",0
4353,LUM,ionradiation,"Gamma Ray",1994,8134544,8134544_3,"Radiation research",2.911
4343,LUM,ionradiation,"Radiation, Ionizing",2001,11216920,11216920_1,"Journal of cancer research and clinical oncology",3.081
4337,LUM,ionradiation,"Radiation, Ionizing",2001,11216920,11216920_3,"Journal of cancer research and clinical oncology",3.081
4345,LUM,ionradiation,"Radiation, Ionizing",2005,15986850,15986850_3,"Digestive diseases and sciences",2.613
4346,LUM,ionradiation,"Radiation, Ionizing",2007,17409405,17409405_1,"Cancer research",9.329
4344,LUM,ionradiation,"Radiation, Ionizing",2007,17409405,17409405_12,"Cancer research",9.329
4339,LUM,ionradiation,"Radiation, Ionizing",2007,17409405,17409405_9,"Cancer research",9.329
4342,LUM,ionradiation,"Radiation, Ionizing",2009,19380546,19380546_14,"AJR. American journal of roentgenology",2.731
4340,LUM,ionradiation,"Radiation, Ionizing",2010,21071004,21071004_3,"JACC. Cardiovascular imaging",0
4341,LUM,ionradiation,"Radiation, Ionizing",2014,24821780,24821780_6,"Proceedings of the National Academy of Sciences of the United States of America",9.674
4338,LUM,ionradiation,"Radiation, Ionizing",1994,7906408,7906408_4,"Oral surgery, oral medicine, and oral pathology",0
442,LY6K,ionradiation,"Gamma Ray",2012,22378201,22378201_2,"Health physics",1.271
16486,LYN,ionradiation,"Gamma Ray",1996,8882955,8882955_2,"Leukemia &amp; lymphoma",0
16487,LYN,ionradiation,"Gamma Ray",1996,8882955,8882955_3,"Leukemia &amp; lymphoma",0
16488,LYN,ionradiation,"Gamma Ray",1996,8882955,8882955_4,"Leukemia &amp; lymphoma",0
16484,LYN,ionradiation,"Radiation, Ionizing",2000,10891478,10891478_4,"Molecular and cellular biology",4.777
16475,LYN,ionradiation,"Radiation, Ionizing",2000,10947115,10947115_12,"International journal of radiation biology",1.687
16482,LYN,ionradiation,"Radiation, Ionizing",2001,11517336,11517336_10,"Proceedings of the National Academy of Sciences of the United States of America",9.674
16476,LYN,ionradiation,"Radiation, Ionizing",2003,12941605,12941605_2,"Experimental cell research",3.246
16474,LYN,ionradiation,"Radiation, Ionizing",2003,12941605,12941605_3,"Experimental cell research",3.246
16485,LYN,ionradiation,"Radiation, Ionizing",2012,22700973,22700973_7,"The Journal of biological chemistry",4.573
16473,LYN,ionradiation,"Radiation, Ionizing",2015,26317642,26317642_10,"PloS one",3.234
16480,LYN,ionradiation,"Radiation, Ionizing",1994,8051175,8051175_1,"The Journal of biological chemistry",4.573
16479,LYN,ionradiation,"Radiation, Ionizing",1996,8626437,8626437_3,"The Journal of biological chemistry",4.573
16478,LYN,ionradiation,"Radiation, Ionizing",1996,8626437,8626437_8,"The Journal of biological chemistry",4.573
16481,LYN,ionradiation,"Radiation, Ionizing",1996,8705993,8705993_1,"Cancer research",9.329
16472,LYN,ionradiation,"Radiation, Ionizing",1996,8705993,8705993_4,"Cancer research",9.329
16483,LYN,ionradiation,"Radiation, Ionizing",1998,9492343,9492343_11,"Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology a",0
16477,LYN,ionradiation,"Radiation, Ionizing",1998,9748231,9748231_2,"The Journal of biological chemistry",4.573
19485,MAD2L2,ionradiation,"Gamma Ray",2005,15908599,15908599_11,"Plant physiology",6.841
19483,MAD2L2,ionradiation,"Radiation, Ionizing",2011,21514164,21514164_1,"Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia",1.378
19481,MAD2L2,ionradiation,"Radiation, Ionizing",2011,21514164,21514164_4,"Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia",1.378
19482,MAD2L2,ionradiation,"Radiation, Ionizing",2011,21514164,21514164_6,"Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia",1.378
19484,MAD2L2,ionradiation,"Radiation, Ionizing",2011,21926160,21926160_7,"Nucleic acids research",9.112
13986,MADD,ionradiation,"Gamma Ray",2004,14716293,14716293_5,Oncogene,8.459
13985,MADD,ionradiation,"Gamma Ray",2004,14716293,14716293_8,Oncogene,8.459
10715,MAEA,ionradiation,"Radiation, Ionizing",2013,23330577,23330577_2,"Free radical research",0
8198,MAFG,ionradiation,"Gamma Ray",2000,11023607,11023607_12,"Radiation research",2.911
8200,MAFG,ionradiation,"Gamma Ray",2000,11023607,11023607_3,"Radiation research",2.911
8199,MAFG,ionradiation,"Gamma Ray",2000,11023607,11023607_7,"Radiation research",2.911
8197,MAFG,ionradiation,"Radiation, Ionizing",2000,11023607,11023607_9,"Radiation research",2.911
16722,MAG,ionradiation,"Beta Particle",2001,11527608,11527608_2,"Journal of the American College of Cardiology",16.503
16714,MAG,ionradiation,"Beta Particle",2001,11590678,11590678_2,"Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angio",2.107
16719,MAG,ionradiation,"Beta Particle",2003,12652488,12652488_3,"Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angio",2.107
16721,MAG,ionradiation,"Beta Particle",2003,14659852,14659852_4,"International journal of cardiology",4.036
16713,MAG,ionradiation,"Beta Particle",2004,15231888,15231888_2,"Journal of vascular and interventional radiology : JVIR",2.409
16715,MAG,ionradiation,"Beta Particle",2005,15749176,15749176_1,"International journal of cardiology",4.036
16711,MAG,ionradiation,"Beta Particle",2005,15749176,15749176_16,"International journal of cardiology",4.036
16718,MAG,ionradiation,"Beta Particle",2005,15749176,15749176_4,"International journal of cardiology",4.036
16712,MAG,ionradiation,"Beta Particle",2005,15982482,15982482_2,"International journal of cardiology",4.036
16720,MAG,ionradiation,"Beta Particle",2005,16368310,16368310_1,"American heart journal",4.463
16716,MAG,ionradiation,"Beta Particle",2008,18190986,18190986_3,"International journal of cardiology",4.036
16717,MAG,ionradiation,"Beta Particle",2008,18283073,18283073_2,"The British journal of radiology",2.026
16723,MAG,ionradiation,"Gamma Ray",2001,11738940,11738940_7,"Mutation research",3.68
17945,MAGEA1,ionradiation,"Radiation, Ionizing",2013,23555814,23555814_7,"PloS one",3.234
18765,MAGEB4,ionradiation,"Beta Particle",1985,4001159,4001159_2,"Physics in medicine and biology",2.761
12392,MAL,ionradiation,"Radiation, Ionizing",1991,1713533,1713533_8,Carcinogenesis,5.334
19494,MAL2,ionradiation,"Radiation, Ionizing",1991,1713533,1713533_8,Carcinogenesis,5.334
18579,MALAT1,ionradiation,"Gamma Ray",2012,22487937,22487937_4,"Clinical and experimental medicine",2.959
